F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_372.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_372.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_372.jpg, 0, 0, 0, 18.79705
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_472.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_472.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_472.jpg, 0, 0.1655724, 0, 18.17979
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_573.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_573.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_573.jpg, 0, 0.4722051, 0, 18.81149
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_674.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_674.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_674.jpg, 0, 0.4435372, 0, 18.97051
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_776.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_776.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_776.jpg, 0, 0.08083034, 0, 19.06596
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_878.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_878.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_878.jpg, 0, 0.0582888, 0, 19.26297
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_42_978.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_42_978.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_42_978.jpg, 0, 0.3596079, 0, 18.95058
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_080.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_080.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_080.jpg, 0, 0.3576567, 0, 19.62471
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_181.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_181.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_181.jpg, 0, 0.06070986, 0, 19.35976
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_282.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_282.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_282.jpg, 0, 0, 0, 19.52485
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_383.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_383.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_383.jpg, 0, 0, 0, 18.92554
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_484.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_484.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_484.jpg, 0, 0, 0, 19.16829
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_585.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_585.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_585.jpg, 0, 0, 0, 18.50705
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_686.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_686.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_686.jpg, 0, 0.0511263, 0, 18.79745
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_786.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_786.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_786.jpg, 0, 0.353739, 0, 18.42585
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_888.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_888.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_888.jpg, 0, 0.6532172, 0, 19.20603
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_43_990.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_43_990.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_43_990.jpg, 0, 0.9540537, 0, 19.78675
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_092.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_092.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_092.jpg, -0.2552922, 1, 0, 20.89543
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_193.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_193.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_193.jpg, 0, 0.9858752, 0, 21.73539
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_294.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_294.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_294.jpg, 0, 1, 0, 22.76056
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_394.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_394.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_394.jpg, 0, 1, 0, 23.72364
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_496.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_496.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_496.jpg, 0, 1, 0, 24.88939
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_597.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_597.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_597.jpg, -0.1822449, 1, 0, 25.83564
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_698.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_698.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_698.jpg, 0, 1, 0, 26.78014
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_798.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_798.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_798.jpg, 0, 1, 0, 27.71873
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_44_899.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_44_899.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_44_899.jpg, 0, 1, 0, 28.6482
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_000.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_000.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_000.jpg, 0, 1, 0, 29.56835
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_101.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_101.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_101.jpg, -0.2358321, 1, 0, 30.17615
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_202.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_202.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_202.jpg, -0.1298595, 0.8239189, 0, 30.15802
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_302.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_302.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_302.jpg, 0, 0.5244186, 0, 30.08166
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_404.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_404.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_404.jpg, 0, 0.2272346, 0, 30.00478
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_504.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_504.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_504.jpg, 0, 0, 0, 29.81225
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_605.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_605.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_605.jpg, 0, 0, 0, 29.51353
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_706.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_706.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_706.jpg, 0, 0, 0, 29.21716
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_807.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_807.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_807.jpg, -0.0308322, 0, 0, 28.92357
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_45_908.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_45_908.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_45_908.jpg, -0.2990127, 0, 0, 28.57606
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_009.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_009.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_009.jpg, 0, 0, 0, 28.27896
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_111.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_111.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_111.jpg, 0, 0, 0, 27.99187
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_212.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_212.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_212.jpg, 0, 0, 0, 27.71033
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_315.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_315.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_315.jpg, 0, 0, 0, 27.3767
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_418.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_418.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_418.jpg, 0, 0, 0, 27.1018
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_520.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_520.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_520.jpg, 0, 0, 0, 26.82967
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_619.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_619.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_619.jpg, 0, 0, 0, 26.56028
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_721.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_721.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_721.jpg, 0, 0, 0, 26.2936
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_822.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_822.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_822.jpg, 0, 0, 0, 26.02959
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_46_922.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_46_922.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_46_922.jpg, 0, 0, 0, 25.76824
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_024.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_024.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_024.jpg, 0, 0, 0, 25.50951
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_124.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_124.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_124.jpg, 0, 0, 0, 25.25338
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_226.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_226.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_226.jpg, 0, 0, 0, 24.99982
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_328.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_328.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_328.jpg, 0, 0, 0, 24.74881
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_430.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_430.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_430.jpg, 0, 0, 0, 24.50033
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_531.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_531.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_531.jpg, -0.1539087, 0, 0, 24.24599
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_633.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_633.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_633.jpg, -0.0758469, 0, 0, 23.96679
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_734.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_734.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_734.jpg, 0, 0, 0, 23.67445
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_836.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_836.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_836.jpg, 0, 0, 0, 23.43645
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_47_938.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_47_938.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_47_938.jpg, 0, 0.0683409, 0, 23.20398
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_039.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_039.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_039.jpg, 0, 0.3671205, 0, 23.26771
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_140.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_140.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_140.jpg, 0, 0.6675243, 0, 23.56581
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_242.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_242.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_242.jpg, 0, 0.7615153, 0, 24.24577
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_343.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_343.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_343.jpg, 0, 0.4561939, 0, 24.81743
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_444.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_444.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_444.jpg, 0, 0.1607803, 0, 24.94875
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_546.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_546.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_546.jpg, 0, 0.1182588, 0, 24.77299
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_647.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_647.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_647.jpg, 0, 0.4199763, 0, 24.84288
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_747.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_747.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_747.jpg, 0, 0.7205543, 0, 25.27815
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_848.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_848.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_848.jpg, 0, 1, 0, 26.07013
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_48_950.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_48_950.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_48_950.jpg, 0, 1, 0, 27.01691
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_051.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_051.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_051.jpg, 0, 1, 0, 27.95153
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_152.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_152.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_152.jpg, 0, 1, 0, 28.87687
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_252.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_252.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_252.jpg, 0, 1, 0, 29.79287
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_353.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_353.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_353.jpg, 0, 1, 0, 30.19006
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_453.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_453.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_453.jpg, 0, 1, 0, 30.18989
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_556.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_556.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_556.jpg, 0, 1, 0, 30.18989
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_657.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_657.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_657.jpg, 0, 1, 0, 30.1899
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_757.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_757.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_757.jpg, 0, 1, 0, 30.18989
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_858.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_858.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_858.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_49_960.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_49_960.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_49_960.jpg, 0, 1, 0, 30.1899
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_060.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_060.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_060.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_162.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_162.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_162.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_264.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_264.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_264.jpg, 0, 1, 0, 30.1899
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_366.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_366.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_366.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_467.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_467.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_467.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_568.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_568.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_568.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_669.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_669.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_669.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_769.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_769.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_769.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_871.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_871.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_871.jpg, -0.1211607, 1, 0, 30.1854
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_50_973.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_50_973.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_50_973.jpg, 0, 1, 0, 30.18984
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_074.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_074.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_074.jpg, 0, 1, 0, 30.18991
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_177.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_177.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_177.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_277.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_277.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_277.jpg, 0, 1, 0, 30.18992
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_379.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_379.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_379.jpg, 0, 1, 0, 30.18994
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_479.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_479.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_479.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_582.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_582.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_582.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_682.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_682.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_682.jpg, 0, 1, 0, 30.18994
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_783.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_783.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_783.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_884.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_884.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_884.jpg, 0, 1, 0, 30.18992
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_51_986.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_51_986.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_51_986.jpg, 0, 1, 0, 30.18994
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_087.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_087.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_087.jpg, 0, 1, 0, 30.18994
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_189.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_189.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_189.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_292.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_292.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_292.jpg, 0, 1, 0, 30.18994
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_394.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_394.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_394.jpg, 0, 1, 0, 30.18994
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_494.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_494.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_494.jpg, 0, 1, 0, 30.18995
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_596.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_596.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_596.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_699.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_699.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_699.jpg, 0, 1, 0, 30.18993
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_800.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_800.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_800.jpg, 0, 1, 0, 30.18995
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_35_52_902.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_35_52_902.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_35_52_902.jpg, 0, 1, 0, 30.18992
